Person_1,Person_2,Score,Label
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.5466979742050171,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.4621598422527313,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.47735559940338135,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.47375452518463135,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5252929329872131,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,0.6135454773902893,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,0.7923059463500977,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,0.5772742629051208,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,0.49358806014060974,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,0.23794856667518616,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.5962207913398743,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.5925086736679077,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.5027810335159302,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.4792056679725647,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.5262777805328369,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.7212768793106079,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,0.5678538084030151,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,0.6652460694313049,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,0.6138304471969604,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,0.22518347203731537,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.6165053844451904,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.6972457766532898,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.5411550402641296,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.6255859732627869,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.47310230135917664,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.6353880763053894,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,0.5619843006134033,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,0.5678331851959229,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,0.3215610980987549,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.5589174628257751,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.5080101490020752,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.49088218808174133,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.5231339931488037,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.5859475135803223,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.62906813621521,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,0.6112092733383179,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,0.2706468403339386,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.6310379505157471,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.6103065013885498,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.5764123797416687,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.5457335710525513,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.5370855927467346,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0006.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5895551443099976,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,0.28502005338668823,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.5135290622711182,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.5353012084960938,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.7357391119003296,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.5636739730834961,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.4937942624092102,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0007.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5434557199478149,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,0.2720615863800049,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.24567493796348572,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.317158967256546,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.36485564708709717,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.2775436043739319,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0008.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.20201192796230316,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,0.6016697883605957,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.4922809600830078,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.5206758975982666,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.4927901029586792,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0009.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5606951713562012,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,0.5813707113265991,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.7140128016471863,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.48369383811950684,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0010.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.6089399456977844,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,0.6056473851203918,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.4403846859931946,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0011.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5392978191375732,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,0.42925843596458435,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0012.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5315025448799133,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0013.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Britney_Spears\Britney_Spears_0014.jpg,0.5930641889572144,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Brooke_Shields\Brooke_Shields_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Brooke_Shields\Brooke_Shields_0002.jpg,0.6665521860122681,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0002.jpg,0.584138035774231,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0003.jpg,0.5793737173080444,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0004.jpg,0.3807438313961029,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0003.jpg,0.6244239211082458,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0004.jpg,0.43372705578804016,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Springsteen\Bruce_Springsteen_0004.jpg,0.459714412689209,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0002.jpg,0.7709327340126038,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Weber\Bruce_Weber_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bruce_Weber\Bruce_Weber_0002.jpg,0.734341561794281,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0002.jpg,0.5192453265190125,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0003.jpg,0.7374207377433777,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0004.jpg,0.6913216710090637,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0003.jpg,0.5572654008865356,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0004.jpg,0.5684103965759277,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bud_Selig\Bud_Selig_0004.jpg,0.6659035682678223,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,0.770139217376709,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,0.7401559352874756,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,0.7739606499671936,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,0.7504793405532837,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,0.7620878219604492,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,0.810318648815155,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,0.8984118103981018,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,0.8417779803276062,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,0.6760627031326294,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,0.8562642335891724,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,0.8103861212730408,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,0.6793818473815918,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,0.8926001787185669,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,0.7075399160385132,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,0.6756315231323242,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Butch_Davis\Butch_Davis_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Butch_Davis\Butch_Davis_0002.jpg,0.7609641551971436,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Byron_Scott\Byron_Scott_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Byron_Scott\Byron_Scott_0002.jpg,0.637789249420166,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0002.jpg,0.7615447044372559,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0003.jpg,0.5990071296691895,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0004.jpg,0.7208486795425415,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0005.jpg,0.6002509593963623,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0001.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0006.jpg,0.5790936946868896,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0003.jpg,0.5898967385292053,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0004.jpg,0.7494304776191711,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0005.jpg,0.587861180305481,1
E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0002.jpg,E:/kbtu_courses/diploma_project/src/diploma/photos/analysis_data\Calista_Flockhart\Calista_Flockhart_0006.jpg,0.6236081719398499,1
